item_id|title|category|start_time|end_time|seller_user_id|final_price|winner_id
AUC00748|Nike Air Force 1|Fashion|2025-01-05T00:00:00Z|2025-01-07T00:00:00Z|obarnes|107.02|lambertwilliam
AUC00749|Casio G-Shock Watch (Rare)|Fashion|2025-05-30T00:00:00Z|2025-06-02T00:00:00Z|keithwashington|92.19|csmith
AUC00750|Uno Card Game (Like New)|Toys & Games|2025-03-18T00:00:00Z|2025-03-20T00:00:00Z|edominguez|55.12|tatkinson
AUC00751|Adidas Ultraboost (2022 Model)|Fashion|2025-02-12T00:00:00Z|2025-02-15T00:00:00Z|hernandezheidi|62.29|gharvey
AUC00752|Apple iPhone 13 Pro (Used)|Electronics|2025-07-08T00:00:00Z|2025-07-11T00:00:00Z|kimberly13|97.02|ntorres
AUC00753|Michael Jordan Rookie Card (Like New)|Collectibles|2025-05-01T00:00:00Z|2025-05-04T00:00:00Z|robertcarter|75.09|gardnerashley
AUC00754|Hot Wheels Mega Garage (Rare)|Toys & Games|2025-08-22T00:00:00Z|2025-08-24T00:00:00Z|qjohnson|252.02|zhoffman
AUC00755|Uno Card Game (Used)|Toys & Games|2025-04-26T00:00:00Z|2025-04-27T00:00:00Z|hmcintyre|126.76|robin46
AUC00756|Monopoly Classic Edition|Toys & Games|2025-01-01T00:00:00Z|2025-01-02T00:00:00Z|justinmiller|122.9|brett14
AUC00757|Sony WH-1000XM4 (Like New)|Electronics|2025-02-08T00:00:00Z|2025-02-10T00:00:00Z|christina02|28.69|daltonlinda
AUC00758|Sony WH-1000XM4 (Like New)|Electronics|2025-04-28T00:00:00Z|2025-04-29T00:00:00Z|mgreen|163.13|mking
AUC00759|Nespresso Vertuo Coffee Machine (2022 Model)|Home & Garden|2025-01-02T00:00:00Z|2025-01-05T00:00:00Z|wmartinez|194.67|meadowslee
AUC00760|Louis Vuitton Neverfull Bag|Fashion|2025-06-22T00:00:00Z|2025-06-25T00:00:00Z|burnsmegan|131.73|rachelflores
AUC00761|The Great Gatsby|Books|2025-07-16T00:00:00Z|2025-07-18T00:00:00Z|brian66|63.81|fwilcox
AUC00762|Monopoly Classic Edition (Rare)|Toys & Games|2025-05-09T00:00:00Z|2025-05-10T00:00:00Z|christopher72|290.03|fwright
AUC00763|Antique Pocket Watch (Rare)|Collectibles|2025-04-05T00:00:00Z|2025-04-06T00:00:00Z|oholmes|129.29|rmacias
AUC00764|Samsung Galaxy S22 (Like New)|Electronics|2025-06-20T00:00:00Z|2025-06-23T00:00:00Z|davidsonjamie|48.73|donna48
AUC00765|Louis Vuitton Neverfull Bag|Fashion|2025-03-13T00:00:00Z|2025-03-15T00:00:00Z|bradbird|142.29|xhaynes
AUC00766|Monopoly Classic Edition (2022 Model)|Toys & Games|2025-06-12T00:00:00Z|2025-06-13T00:00:00Z|michael98|123.1|ringram
AUC00767|Nike Air Force 1 (Rare)|Fashion|2025-08-12T00:00:00Z|2025-08-15T00:00:00Z|michael81|87.46|marcguerrero
AUC00768|Sony WH-1000XM4 (Rare)|Electronics|2025-08-11T00:00:00Z|2025-08-12T00:00:00Z|robert96|36.43|qrobinson
AUC00769|Nespresso Vertuo Coffee Machine|Home & Garden|2025-03-14T00:00:00Z|2025-03-16T00:00:00Z|chrisjohnson|51.12|garymcdowell
AUC00770|Uno Card Game (Rare)|Toys & Games|2025-07-13T00:00:00Z|2025-07-14T00:00:00Z|dcarpenter|148.34|yorkmanuel
AUC00771|To Kill a Mockingbird (2022 Model)|Books|2025-05-02T00:00:00Z|2025-05-04T00:00:00Z|sharongarza|307.18|megan65
AUC00772|Hot Wheels Mega Garage|Toys & Games|2025-07-27T00:00:00Z|2025-07-28T00:00:00Z|leslie30|171.86|mcollins
AUC00773|GoPro Hero 10 (Used)|Electronics|2025-06-21T00:00:00Z|2025-06-23T00:00:00Z|shelia35|64.05|shelly47
AUC00774|LEGO Star Wars Millennium Falcon|Toys & Games|2025-07-09T00:00:00Z|2025-07-11T00:00:00Z|ashley81|93.29|crystalmaddox
AUC00775|Bosch Cordless Drill (Like New)|Home & Garden|2025-05-19T00:00:00Z|2025-05-22T00:00:00Z|elliottrebecca|140.77|david17
AUC00776|Nintendo Switch (2022 Model)|Toys & Games|2025-06-18T00:00:00Z|2025-06-21T00:00:00Z|william39|211.97|dmoore
AUC00777|GoPro Hero 10 (Like New)|Electronics|2025-07-28T00:00:00Z|2025-07-30T00:00:00Z|claire57|187.96|parsonsglen
AUC00778|Monopoly Classic Edition (2022 Model)|Toys & Games|2025-01-19T00:00:00Z|2025-01-22T00:00:00Z|paulmartin|203.5|sharon01
AUC00779|Sony WH-1000XM4 (Like New)|Electronics|2025-04-11T00:00:00Z|2025-04-14T00:00:00Z|diane47|50.53|cponce
AUC00780|Adidas Ultraboost (Rare)|Fashion|2025-08-05T00:00:00Z|2025-08-07T00:00:00Z|debracrawford|74.06|castillosamantha
AUC00781|Rare Pokémon Charizard Card|Collectibles|2025-05-07T00:00:00Z|2025-05-10T00:00:00Z|mwebb|281.56|sarnold
AUC00782|Zara Wool Coat (Like New)|Fashion|2025-07-21T00:00:00Z|2025-07-23T00:00:00Z|martinandrew|60.04|iward
AUC00783|Vintage Concert Poster (Rare)|Collectibles|2025-04-16T00:00:00Z|2025-04-17T00:00:00Z|washingtonjoshua|114.13|hollywilliamson
AUC00784|Bosch Cordless Drill (Rare)|Home & Garden|2025-08-19T00:00:00Z|2025-08-20T00:00:00Z|carolyn20|201.06|walterspamela
AUC00785|Apple iPhone 13 Pro (Like New)|Electronics|2025-03-11T00:00:00Z|2025-03-13T00:00:00Z|christopher03|159.5|qdaugherty
AUC00786|Apple Watch Series 8|Electronics|2025-08-19T00:00:00Z|2025-08-21T00:00:00Z|hwashington|92.96|ryanjohnson
AUC00787|Dell XPS 13 Laptop (Used)|Electronics|2025-07-08T00:00:00Z|2025-07-10T00:00:00Z|kathleenlin|117.12|jwarner
AUC00788|Weber Spirit II Gas Grill (2022 Model)|Home & Garden|2025-06-14T00:00:00Z|2025-06-15T00:00:00Z|lisaphillips|58.22|gmeza
AUC00789|1980s Comic Book Set (Used)|Collectibles|2025-06-17T00:00:00Z|2025-06-18T00:00:00Z|ylewis|58.19|mirandachristina
AUC00790|Casio G-Shock Watch|Fashion|2025-05-29T00:00:00Z|2025-06-01T00:00:00Z|johnrichardson|37.37|rachel65
AUC00791|Apple iPhone 13 Pro|Electronics|2025-07-23T00:00:00Z|2025-07-25T00:00:00Z|kimberly17|198.68|bmalone
AUC00792|Philips Hue Starter Kit (2022 Model)|Home & Garden|2025-07-22T00:00:00Z|2025-07-24T00:00:00Z|jason14|108.82|katelyncook
AUC00793|Atomic Habits (Like New)|Books|2025-04-28T00:00:00Z|2025-05-01T00:00:00Z|hjohnson|120.19|danielwilliam
AUC00794|Atomic Habits (Used)|Books|2025-07-19T00:00:00Z|2025-07-20T00:00:00Z|jguerrero|127.23|ryan93
AUC00795|Weber Spirit II Gas Grill (Used)|Home & Garden|2025-07-13T00:00:00Z|2025-07-15T00:00:00Z|judithmacias|101.18|bwhite
AUC00796|Funko Pop Marvel Collection (Like New)|Collectibles|2025-01-21T00:00:00Z|2025-01-24T00:00:00Z|robert49|134.74|padillamelissa
AUC00797|GoPro Hero 10|Electronics|2025-03-13T00:00:00Z|2025-03-15T00:00:00Z|travisamy|118.83|osbornjonathan
AUC00798|To Kill a Mockingbird (Rare)|Books|2025-04-14T00:00:00Z|2025-04-16T00:00:00Z|moniquebecker|59.06|phillipsrussell
AUC00799|Weber Spirit II Gas Grill (Like New)|Home & Garden|2025-07-02T00:00:00Z|2025-07-04T00:00:00Z|joshuawhite|162.23|stacyjohnson
AUC00800|Samsung Galaxy S22 (2022 Model)|Electronics|2025-02-04T00:00:00Z|2025-02-05T00:00:00Z|waltondaniel|38.94|bakermiranda
AUC00801|Samsung Galaxy S22 (2022 Model)|Electronics|2025-02-17T00:00:00Z|2025-02-19T00:00:00Z|jasonmartinez|71.55|kcampbell
AUC00802|Funko Pop Marvel Collection (Like New)|Collectibles|2025-07-07T00:00:00Z|2025-07-08T00:00:00Z|jeremy79|210.12|jeffrey94
AUC00803|IKEA LINNMON Desk|Home & Garden|2025-08-12T00:00:00Z|2025-08-14T00:00:00Z|erik89|161.14|bryansmith
AUC00804|Sony WH-1000XM4 (2022 Model)|Electronics|2025-08-10T00:00:00Z|2025-08-12T00:00:00Z|perezshawn|125.89|steven71
AUC00805|Monopoly Classic Edition (2022 Model)|Toys & Games|2025-01-19T00:00:00Z|2025-01-20T00:00:00Z|amy97|33.48|allenbrown
AUC00806|Apple iPhone 13 Pro (Used)|Electronics|2025-04-21T00:00:00Z|2025-04-22T00:00:00Z|ashley89|154.16|orozcorobert
AUC00807|Atomic Habits (2022 Model)|Books|2025-05-23T00:00:00Z|2025-05-26T00:00:00Z|bryantalec|140.29|norman25
AUC00808|Antique Pocket Watch|Collectibles|2025-01-21T00:00:00Z|2025-01-24T00:00:00Z|donnaparker|81.09|nicole91
AUC00809|Levi's 501 Jeans (Like New)|Fashion|2025-07-13T00:00:00Z|2025-07-16T00:00:00Z|kgilbert|149.57|don18
AUC00810|Funko Pop Marvel Collection (2022 Model)|Collectibles|2025-01-04T00:00:00Z|2025-01-06T00:00:00Z|patricksanchez|189|jonathanlawson
AUC00811|LEGO Star Wars Millennium Falcon (Used)|Toys & Games|2025-08-20T00:00:00Z|2025-08-22T00:00:00Z|susan38|119.82|irodgers
AUC00812|Apple Watch Series 8 (Used)|Electronics|2025-08-21T00:00:00Z|2025-08-22T00:00:00Z|john71|85.68|wbarrett
AUC00813|1980s Comic Book Set|Collectibles|2025-08-11T00:00:00Z|2025-08-12T00:00:00Z|wilsonrichard|77.32|brenda76
AUC00814|Nespresso Vertuo Coffee Machine (2022 Model)|Home & Garden|2025-05-13T00:00:00Z|2025-05-14T00:00:00Z|murrayvalerie|103.92|autumnwilliams
AUC00815|Adidas Ultraboost (2022 Model)|Fashion|2025-01-10T00:00:00Z|2025-01-11T00:00:00Z|adamgonzales|203.07|george24
AUC00816|Monopoly Classic Edition|Toys & Games|2025-08-21T00:00:00Z|2025-08-22T00:00:00Z|aaroncraig|113.97|bsanchez
AUC00817|Michael Jordan Rookie Card (Like New)|Collectibles|2025-07-10T00:00:00Z|2025-07-12T00:00:00Z|andrea62|226.49|justindelacruz
AUC00818|Nespresso Vertuo Coffee Machine|Home & Garden|2025-07-27T00:00:00Z|2025-07-29T00:00:00Z|paul05|86.12|rhodesrobin
AUC00819|Monopoly Classic Edition (2022 Model)|Toys & Games|2025-07-29T00:00:00Z|2025-07-30T00:00:00Z|andersonanthony|208.78|antonio71
AUC00820|Bosch Cordless Drill|Home & Garden|2025-04-02T00:00:00Z|2025-04-05T00:00:00Z|susanreese|195.62|brownjames
AUC00821|Nespresso Vertuo Coffee Machine (2022 Model)|Home & Garden|2025-02-01T00:00:00Z|2025-02-03T00:00:00Z|elizabethwilson|121.11|richardwilliams
AUC00822|The Great Gatsby (Like New)|Books|2025-02-27T00:00:00Z|2025-02-28T00:00:00Z|jeffrey72|153.95|hschwartz
AUC00823|The Lean Startup (Rare)|Books|2025-02-13T00:00:00Z|2025-02-14T00:00:00Z|qryan|51.02|ajones
AUC00824|Casio G-Shock Watch (2022 Model)|Fashion|2025-04-22T00:00:00Z|2025-04-23T00:00:00Z|nward|111.46|qparker
AUC00825|Samsung Galaxy S22 (Used)|Electronics|2025-06-15T00:00:00Z|2025-06-18T00:00:00Z|nramirez|101.62|larsoncassie
AUC00826|To Kill a Mockingbird|Books|2025-03-17T00:00:00Z|2025-03-20T00:00:00Z|michaelclark|138.91|robertsmith
AUC00827|Hot Wheels Mega Garage (Like New)|Toys & Games|2025-03-04T00:00:00Z|2025-03-05T00:00:00Z|ryanrandy|163.71|kerrierickson
AUC00828|Sony WH-1000XM4 (Rare)|Electronics|2025-02-27T00:00:00Z|2025-03-01T00:00:00Z|wpierce|101.66|zmyers
AUC00829|Nespresso Vertuo Coffee Machine (Used)|Home & Garden|2025-03-04T00:00:00Z|2025-03-05T00:00:00Z|kelly03|52.28|joshua61
AUC00830|Antique Pocket Watch (Used)|Collectibles|2025-01-03T00:00:00Z|2025-01-06T00:00:00Z|jestrada|117.58|dawnsanchez
AUC00831|The Great Gatsby (Used)|Books|2025-03-08T00:00:00Z|2025-03-09T00:00:00Z|bowersjordan|99.35|tiffany50
AUC00832|Michael Jordan Rookie Card (2022 Model)|Collectibles|2025-07-20T00:00:00Z|2025-07-23T00:00:00Z|julia78|150.58|qrush
AUC00833|Hot Wheels Mega Garage (2022 Model)|Toys & Games|2025-07-16T00:00:00Z|2025-07-19T00:00:00Z|sue20|133.04|susan63
AUC00834|Atomic Habits (Used)|Books|2025-02-26T00:00:00Z|2025-02-28T00:00:00Z|mooreclaudia|313.81|michaelparrish
AUC00835|Apple Watch Series 8 (Used)|Electronics|2025-08-01T00:00:00Z|2025-08-02T00:00:00Z|ruizdaniel|70.95|sophia63
AUC00836|The Great Gatsby (Used)|Books|2025-02-12T00:00:00Z|2025-02-15T00:00:00Z|sphelps|185.39|jeremiah87
AUC00837|Uno Card Game (Rare)|Toys & Games|2025-05-03T00:00:00Z|2025-05-06T00:00:00Z|julie34|130.25|samanthavaughn
AUC00838|Philips Hue Starter Kit (2022 Model)|Home & Garden|2025-05-20T00:00:00Z|2025-05-21T00:00:00Z|angelamoore|229.82|ejensen
AUC00839|Dyson V11 Vacuum Cleaner|Home & Garden|2025-06-25T00:00:00Z|2025-06-27T00:00:00Z|karenmorgan|169.88|khunter
AUC00840|Apple iPhone 13 Pro (Rare)|Electronics|2025-04-14T00:00:00Z|2025-04-17T00:00:00Z|thomas40|64.93|thoward
AUC00841|Apple iPhone 13 Pro|Electronics|2025-01-17T00:00:00Z|2025-01-19T00:00:00Z|bmiller|130.01|christopherhouse
AUC00842|Samsung Galaxy S22|Electronics|2025-01-28T00:00:00Z|2025-01-29T00:00:00Z|zmoore|70.46|christopherkane
AUC00843|Zara Wool Coat (Used)|Fashion|2025-02-28T00:00:00Z|2025-03-03T00:00:00Z|snyderjenna|97.62|marycampbell
AUC00844|IKEA LINNMON Desk (Like New)|Home & Garden|2025-08-14T00:00:00Z|2025-08-17T00:00:00Z|whitakerlauren|96.91|dlara
AUC00845|Samsung Galaxy S22 (Used)|Electronics|2025-02-06T00:00:00Z|2025-02-09T00:00:00Z|phull|151.75|jwarren
AUC00846|Samsung Galaxy S22 (Used)|Electronics|2025-07-22T00:00:00Z|2025-07-24T00:00:00Z|jjohnson|188.75|jblanchard
AUC00847|Uno Card Game (Like New)|Toys & Games|2025-03-14T00:00:00Z|2025-03-17T00:00:00Z|lauren01|254.35|montgomerycarol
AUC00848|Harry Potter and the Philosopher's Stone (1st Ed.) (2022 Model)|Books|2025-07-26T00:00:00Z|2025-07-27T00:00:00Z|ramosjimmy|117.28|ccox
AUC00849|Casio G-Shock Watch (Like New)|Fashion|2025-02-10T00:00:00Z|2025-02-12T00:00:00Z|timothy81|193.23|ajones
AUC00850|The Lean Startup (2022 Model)|Books|2025-05-09T00:00:00Z|2025-05-10T00:00:00Z|srichards|197.11|callen
AUC00851|Bosch Cordless Drill (2022 Model)|Home & Garden|2025-07-17T00:00:00Z|2025-07-20T00:00:00Z|georgemichael|40.19|danielwatson
AUC00852|Apple iPhone 13 Pro (Like New)|Electronics|2025-03-30T00:00:00Z|2025-03-31T00:00:00Z|wmaddox|148.71|christinehuang
AUC00853|Rare Pokémon Charizard Card (2022 Model)|Collectibles|2025-07-02T00:00:00Z|2025-07-03T00:00:00Z|wsteele|169.94|hernandezleslie
AUC00854|Louis Vuitton Neverfull Bag|Fashion|2025-01-12T00:00:00Z|2025-01-14T00:00:00Z|alexanderbryan|91.72|rhodesmichelle
AUC00855|Apple iPhone 13 Pro|Electronics|2025-07-14T00:00:00Z|2025-07-16T00:00:00Z|collinsdevon|244.84|dixondan
AUC00856|Zara Wool Coat (Like New)|Fashion|2025-03-17T00:00:00Z|2025-03-19T00:00:00Z|robert40|96.88|natalieedwards
AUC00857|Philips Hue Starter Kit (Like New)|Home & Garden|2025-02-04T00:00:00Z|2025-02-07T00:00:00Z|adamwaters|261.1|rodriguezbrianna
AUC00858|Samsung Galaxy S22 (Like New)|Electronics|2025-07-18T00:00:00Z|2025-07-19T00:00:00Z|jtravis|113.72|dsalazar
AUC00859|Louis Vuitton Neverfull Bag (2022 Model)|Fashion|2025-04-05T00:00:00Z|2025-04-06T00:00:00Z|swansonshelby|102.2|sraymond
AUC00860|Casio G-Shock Watch (2022 Model)|Fashion|2025-04-23T00:00:00Z|2025-04-25T00:00:00Z|keithjohnson|65.95|randalldebbie
AUC00861|Uno Card Game (Used)|Toys & Games|2025-02-06T00:00:00Z|2025-02-08T00:00:00Z|wellsbrandon|109.58|mchapman
AUC00862|Samsung Galaxy S22 (2022 Model)|Electronics|2025-08-11T00:00:00Z|2025-08-13T00:00:00Z|austinlopez|226.54|crystal25
AUC00863|Bosch Cordless Drill (Rare)|Home & Garden|2025-02-12T00:00:00Z|2025-02-14T00:00:00Z|johnwright|74.55|shawjonathan
AUC00864|Adidas Ultraboost (2022 Model)|Fashion|2025-06-08T00:00:00Z|2025-06-10T00:00:00Z|bakergina|97.64|jzavala
AUC00865|Samsung Galaxy S22 (Rare)|Electronics|2025-07-14T00:00:00Z|2025-07-17T00:00:00Z|ashleyelliott|125.47|marissa36
AUC00866|Zara Wool Coat (Rare)|Fashion|2025-06-24T00:00:00Z|2025-06-25T00:00:00Z|roberttownsend|184.79|taylornorton
AUC00867|Dell XPS 13 Laptop (Like New)|Electronics|2025-01-17T00:00:00Z|2025-01-19T00:00:00Z|benjaminmacias|47.78|nicholas44
AUC00868|Sony WH-1000XM4 (Used)|Electronics|2025-02-24T00:00:00Z|2025-02-26T00:00:00Z|anthony55|86.33|garrett57
AUC00869|Funko Pop Marvel Collection (Rare)|Collectibles|2025-03-14T00:00:00Z|2025-03-15T00:00:00Z|ndavis|161.94|blackisaac
AUC00870|Zara Wool Coat (Rare)|Fashion|2025-06-17T00:00:00Z|2025-06-20T00:00:00Z|allenzachary|124.99|goodolivia
AUC00871|Nintendo Switch (Like New)|Toys & Games|2025-05-13T00:00:00Z|2025-05-15T00:00:00Z|nmaxwell|97.06|elane
AUC00872|Philips Hue Starter Kit|Home & Garden|2025-05-04T00:00:00Z|2025-05-07T00:00:00Z|shall|133.51|jane50
AUC00873|Nintendo Switch (Rare)|Toys & Games|2025-02-28T00:00:00Z|2025-03-02T00:00:00Z|braykenneth|129.88|matthew47
AUC00874|Sapiens: A Brief History of Humankind (Rare)|Books|2025-07-08T00:00:00Z|2025-07-11T00:00:00Z|julie32|162.8|ocraig
AUC00875|Monopoly Classic Edition (Rare)|Toys & Games|2025-02-28T00:00:00Z|2025-03-01T00:00:00Z|christopher14|69.77|robertsnyder
AUC00876|Weber Spirit II Gas Grill (2022 Model)|Home & Garden|2025-08-13T00:00:00Z|2025-08-16T00:00:00Z|reginaromero|151.52|everettsharon
AUC00877|GoPro Hero 10 (Rare)|Electronics|2025-04-13T00:00:00Z|2025-04-14T00:00:00Z|dvazquez|85.33|robert71
AUC00878|Antique Pocket Watch (Used)|Collectibles|2025-07-19T00:00:00Z|2025-07-22T00:00:00Z|aaronsanders|209.15|iyoung
AUC00879|Monopoly Classic Edition (Like New)|Toys & Games|2025-06-23T00:00:00Z|2025-06-24T00:00:00Z|johnmendoza|227.14|zflores
AUC00880|GoPro Hero 10 (Used)|Electronics|2025-02-20T00:00:00Z|2025-02-23T00:00:00Z|bowmanjonathan|197.98|hughesjoshua
AUC00881|Apple iPhone 13 Pro (Used)|Electronics|2025-06-01T00:00:00Z|2025-06-03T00:00:00Z|saramorris|102.5|josephcox
AUC00882|Weber Spirit II Gas Grill (2022 Model)|Home & Garden|2025-08-14T00:00:00Z|2025-08-17T00:00:00Z|graymatthew|55.45|daniel19
AUC00883|Sapiens: A Brief History of Humankind (Like New)|Books|2025-04-18T00:00:00Z|2025-04-19T00:00:00Z|daniel02|153.3|dwaynerivera
AUC00884|The Great Gatsby|Books|2025-02-24T00:00:00Z|2025-02-27T00:00:00Z|gregoryholden|109.04|cparker
AUC00885|Nespresso Vertuo Coffee Machine (Rare)|Home & Garden|2025-06-12T00:00:00Z|2025-06-14T00:00:00Z|qmckay|56.87|katherine95
AUC00886|Atomic Habits (Used)|Books|2025-04-09T00:00:00Z|2025-04-10T00:00:00Z|terrycoleman|49.37|latasha11
AUC00887|Monopoly Classic Edition (2022 Model)|Toys & Games|2025-07-04T00:00:00Z|2025-07-06T00:00:00Z|dunnalex|108.53|hodgescraig
AUC00888|Apple iPhone 13 Pro (Like New)|Electronics|2025-03-01T00:00:00Z|2025-03-04T00:00:00Z|cschwartz|111.04|steven83
AUC00889|Michael Jordan Rookie Card (Rare)|Collectibles|2025-04-30T00:00:00Z|2025-05-01T00:00:00Z|wongteresa|104.44|nnelson
AUC00890|Apple Watch Series 8 (Like New)|Electronics|2025-06-19T00:00:00Z|2025-06-21T00:00:00Z|mcclureamy|212.02|patrick59
AUC00891|Hot Wheels Mega Garage (2022 Model)|Toys & Games|2025-07-03T00:00:00Z|2025-07-04T00:00:00Z|dramirez|54.53|ambergregory
AUC00892|The Lean Startup (2022 Model)|Books|2025-02-11T00:00:00Z|2025-02-12T00:00:00Z|barbarawelch|129.54|travis47
AUC00893|The Great Gatsby (2022 Model)|Books|2025-01-17T00:00:00Z|2025-01-20T00:00:00Z|murphyheather|57.82|jvalenzuela
AUC00894|Sony WH-1000XM4 (Used)|Electronics|2025-07-20T00:00:00Z|2025-07-21T00:00:00Z|nrivera|92.03|melendezpeter
AUC00895|Monopoly Classic Edition (Used)|Toys & Games|2025-02-16T00:00:00Z|2025-02-17T00:00:00Z|kelly03|155.08|garciakyle
AUC00896|Samsung Galaxy S22 (2022 Model)|Electronics|2025-06-22T00:00:00Z|2025-06-25T00:00:00Z|deborah25|212.81|castillojessica
AUC00897|Antique Pocket Watch (Rare)|Collectibles|2025-03-26T00:00:00Z|2025-03-29T00:00:00Z|peckjessica|233.16|haynesbryan
AUC00898|IKEA LINNMON Desk (2022 Model)|Home & Garden|2025-07-22T00:00:00Z|2025-07-25T00:00:00Z|taylorrhonda|135.88|jacobhunt
AUC00899|Michael Jordan Rookie Card (Used)|Collectibles|2025-03-13T00:00:00Z|2025-03-14T00:00:00Z|carsonhenry|106.53|reynoldsraymond
AUC00900|Apple Watch Series 8|Electronics|2025-07-24T00:00:00Z|2025-07-26T00:00:00Z|beanjorge|76.73|bward
AUC00901|Apple Watch Series 8 (Used)|Electronics|2025-05-10T00:00:00Z|2025-05-12T00:00:00Z|jenniferstevens|142.81|rachel12
AUC00902|To Kill a Mockingbird (Like New)|Books|2025-01-29T00:00:00Z|2025-02-01T00:00:00Z|david26|77.56|bradfordvalerie
AUC00903|Sapiens: A Brief History of Humankind (2022 Model)|Books|2025-05-23T00:00:00Z|2025-05-24T00:00:00Z|michellegutierrez|20.65|qtorres
AUC00904|Philips Hue Starter Kit (2022 Model)|Home & Garden|2025-02-13T00:00:00Z|2025-02-16T00:00:00Z|hmills|40.55|paynevalerie
AUC00905|Nintendo Switch|Toys & Games|2025-05-31T00:00:00Z|2025-06-03T00:00:00Z|floresdouglas|182.39|ortizcourtney
AUC00906|Sony WH-1000XM4 (Rare)|Electronics|2025-08-19T00:00:00Z|2025-08-20T00:00:00Z|rmedina|38.31|jamessteven
AUC00907|Sony WH-1000XM4 (Like New)|Electronics|2025-06-06T00:00:00Z|2025-06-09T00:00:00Z|mario63|26.47|davisjohn
AUC00908|Philips Hue Starter Kit (Rare)|Home & Garden|2025-05-20T00:00:00Z|2025-05-21T00:00:00Z|zlopez|119.65|jennifer44
AUC00909|To Kill a Mockingbird (2022 Model)|Books|2025-08-25T00:00:00Z|2025-08-27T00:00:00Z|clarkmadeline|155.94|sbradshaw
AUC00910|Zara Wool Coat|Fashion|2025-01-29T00:00:00Z|2025-02-01T00:00:00Z|gonzalezmark|42.2|lcalderon
AUC00911|Zara Wool Coat|Fashion|2025-01-08T00:00:00Z|2025-01-09T00:00:00Z|daniellemoss|133.96|brian50
AUC00912|Nespresso Vertuo Coffee Machine (Rare)|Home & Garden|2025-04-16T00:00:00Z|2025-04-19T00:00:00Z|laura44|227.42|dbrown
AUC00913|IKEA LINNMON Desk|Home & Garden|2025-04-21T00:00:00Z|2025-04-23T00:00:00Z|smithsteven|32.47|johnnyburton
AUC00914|Nike Air Force 1 (Like New)|Fashion|2025-01-08T00:00:00Z|2025-01-10T00:00:00Z|rogeranderson|108.78|tgilmore
AUC00915|Louis Vuitton Neverfull Bag (2022 Model)|Fashion|2025-02-04T00:00:00Z|2025-02-07T00:00:00Z|lobrien|116.85|dburns
AUC00916|Nespresso Vertuo Coffee Machine (Rare)|Home & Garden|2025-06-04T00:00:00Z|2025-06-06T00:00:00Z|mariawilliams|47.58|deborah27
AUC00917|Atomic Habits|Books|2025-04-20T00:00:00Z|2025-04-21T00:00:00Z|lli|107.1|fmurphy
AUC00918|Adidas Ultraboost (2022 Model)|Fashion|2025-01-04T00:00:00Z|2025-01-07T00:00:00Z|jacksonjohn|22.6|dbaker
AUC00919|Hot Wheels Mega Garage (Used)|Toys & Games|2025-01-19T00:00:00Z|2025-01-20T00:00:00Z|erin24|159.8|dclark
AUC00920|Harry Potter and the Philosopher's Stone (1st Ed.) (2022 Model)|Books|2025-04-05T00:00:00Z|2025-04-06T00:00:00Z|josephsanders|137.68|aowens
AUC00921|Uno Card Game (Rare)|Toys & Games|2025-03-03T00:00:00Z|2025-03-04T00:00:00Z|rreed|88.63|rjensen
AUC00922|IKEA LINNMON Desk (Rare)|Home & Garden|2025-04-18T00:00:00Z|2025-04-20T00:00:00Z|matthewgriffith|261.53|catherine83
AUC00923|GoPro Hero 10 (Like New)|Electronics|2025-05-17T00:00:00Z|2025-05-20T00:00:00Z|wgreen|134.91|jcallahan
AUC00924|GoPro Hero 10 (Like New)|Electronics|2025-06-14T00:00:00Z|2025-06-15T00:00:00Z|xwatts|75.99|lawrencemichael
AUC00925|Nike Air Force 1 (Used)|Fashion|2025-04-02T00:00:00Z|2025-04-04T00:00:00Z|rebeccasanders|174.34|iwatkins
AUC00926|Nespresso Vertuo Coffee Machine (Used)|Home & Garden|2025-08-12T00:00:00Z|2025-08-14T00:00:00Z|leewalton|292.83|mosleylisa
AUC00927|Apple Watch Series 8 (2022 Model)|Electronics|2025-01-14T00:00:00Z|2025-01-15T00:00:00Z|zbentley|212.73|epeterson
AUC00928|Bosch Cordless Drill (Like New)|Home & Garden|2025-05-13T00:00:00Z|2025-05-14T00:00:00Z|iaguilar|80.97|mtownsend
AUC00929|Dyson V11 Vacuum Cleaner (Used)|Home & Garden|2025-04-17T00:00:00Z|2025-04-19T00:00:00Z|jeffreyriley|154.97|monicasosa
AUC00930|Adidas Ultraboost (Like New)|Fashion|2025-04-19T00:00:00Z|2025-04-22T00:00:00Z|robert74|144.05|gmcdaniel
AUC00931|Apple iPhone 13 Pro|Electronics|2025-05-24T00:00:00Z|2025-05-26T00:00:00Z|torresmichelle|67.69|gmartin
AUC00932|Zara Wool Coat|Fashion|2025-05-27T00:00:00Z|2025-05-28T00:00:00Z|hli|103.26|fitzgeraldjustin
AUC00933|Philips Hue Starter Kit (Like New)|Home & Garden|2025-06-10T00:00:00Z|2025-06-13T00:00:00Z|richardsonbrandon|55.64|vanessabutler
AUC00934|1980s Comic Book Set (Rare)|Collectibles|2025-02-11T00:00:00Z|2025-02-14T00:00:00Z|imorales|92.25|jessica45
AUC00935|Barbie Dreamhouse (Used)|Toys & Games|2025-06-27T00:00:00Z|2025-06-28T00:00:00Z|johnsonchristopher|108.2|fsawyer
