gvkey,conm,datadate,fyear,price,eps,pe
242326,OPTISCAN IMAGING LTD,30/6/2000,2000,,,
242327,INTEGRATED GREEN ENERGY SOLU,30/6/2000,2000,,-0.0086,
242330,POLARTECHNICS LTD,30/6/2000,2000,,-0.18739,
242333,PRO MEDICUS LTD,30/6/2000,2000,,0.033,
242334,CELLNET GROUP LTD,30/6/2000,2000,,0.168,
242336,COLLECTION HOUSE LTD,30/6/2000,2000,,,
242341,COMPUMEDICS LTD,30/6/2000,2000,,-0.04264,
242357,SNACK FOODS LTD,30/6/2000,2000,,0.0987,
242367,GROPEP LTD,30/6/2000,2000,,0.0019,
242369,HANSEN TECHNOLOGIES LTD,30/6/2000,2000,,0.013,
242375,INTEGRATED RESEARCH LTD,30/6/2000,2000,,0.0263,
242377,CROWE HORWATH AUSTRALASIA,30/6/2000,2000,,0.0924,
242380,JUBILEE MINES NL,30/6/2000,2000,,-0.0175,
242382,WOOLSTOCK AUSTRALIA LTD,30/6/2000,2000,,,
242437,KAZ GROUP LTD,30/6/2000,2000,,0.00993,
242538,TIMBERCORP LTD,30/6/2000,2000,,0.31733,
242562,DYNAMIC AGRI TECH LTD,30/6/2000,2000,,-0.1063,
242565,ADCORP AUSTRALIA LTD,30/6/2000,2000,,0.1302,
242580,AWE LTD,30/6/2000,2000,,-0.045,
242586,HIGH GRADE METALS LTD,30/6/2000,2000,,,
242587,INDIANA RESOURCES LTD,30/6/2000,2000,,-0.02,
242591,VOXSON LTD,30/6/2000,2000,,-0.057,
242593,VOLANTE GROUP LTD,30/6/2000,2000,,0.051,
242599,CONSTELLATION TECHNOLOGIES,30/6/2000,2000,,0.0296,
242604,BLACK RANGE MINERALS LTD,30/6/2000,2000,,-0.035,
242623,REYNOLDS WINES LTD,30/6/2000,2000,,0.092,
242626,CCK FINANCIAL SOLUTIONS LTD,30/6/2000,2000,,0.025,
242642,SYDNEY GAS LTD,30/6/2000,2000,,-0.03849,
242643,CLOVER CORP LTD,30/6/2000,2000,,-0.0024,
242645,BSA LTD,30/6/2000,2000,,0.05,
242650,BREVILLE GROUP LTD,30/6/2000,2000,,0.1239,
242668,ISOFT GROUP LTD,30/6/2000,2000,,-0.158,
242672,IINET LTD,30/6/2000,2000,,0.053,
242675,STADIUM AUSTRALIA GROUP,30/6/2000,2000,,,
242679,DATA3 LTD,30/6/2000,2000,,-0.0059,
242681,DCA GROUP LTD,30/6/2000,2000,,0.209,
242682,WHITE ENERGY CO LTD,30/6/2000,2000,,-0.31,
242696,INTEGRATED GROUP LTD,30/6/2000,2000,,0.102,
242708,ITG LTD,30/6/2000,2000,,0.0576,
242710,FANTASTIC HOLDINGS LTD,30/6/2000,2000,,0.063,
242711,INTL ALL SPORTS LTD,30/6/2000,2000,,0.0248,
242719,FLEETWOOD LTD,30/6/2000,2000,,0.1323,
242720,IWL LTD,30/6/2000,2000,,0.014,
242723,FOREST ENTERPRISES AUSTRALIA,30/6/2000,2000,,0.0979,
242737,NEWHAVEN HOTELS LTD,30/6/2000,2000,,0.04711,
242751,PETER LEHMANN WINES LTD,30/6/2000,2000,,,
242767,LAKE TECHNOLOGY LTD,30/6/2000,2000,,-0.04,
242770,PROPHECY INTL HLDS LTD,30/6/2000,2000,,-0.0091,
242771,LEMVEST LTD,30/6/2000,2000,,0.47,
242782,RECRUITERS AUSTRALASIA LTD,30/6/2000,2000,,0.029,
242790,VENTRACOR LTD,30/6/2000,2000,,-0.031,
242793,ENGIN LTD,30/6/2000,2000,,0.02077,
242795,MONADELPHOUS GROUP LTD,30/6/2000,2000,,0.336,
242809,SDS CORPORATION LTD,30/6/2000,2000,,0.008,
242978,MOAB MINERALS LTD,30/6/2000,2000,,-0.0743,
242979,AMCOM TELECOMMUNICATIONS,30/6/2000,2000,,,
242981,UCL RESOURCES LTD,30/6/2000,2000,,-0.0134,
242986,AAT CORP LTD,30/6/2000,2000,,0.0852,
242995,STARGAMES LTD,30/6/2000,2000,,-0.0139,
243008,OBJECTIVE CORP LTD,30/6/2000,2000,,0.04211,
243033,COAST ENTERTAINMENT HOLDINGS,30/6/2000,2000,,,
244738,IDEAS INTERNATIONAL LTD,30/6/2000,2000,,0.0929,
244798,KADDY LTD,30/6/2000,2000,,-0.00087,
244817,INSTITUTE OF DRUG TECH AU,30/6/2000,2000,,0.24414,
244819,RESPIRI LTD,30/6/2000,2000,,-0.2474,
244821,VECOMMERCE LTD,30/6/2000,2000,,0.3758,
245996,AJ LUCAS GROUP LTD,30/6/2000,2000,,0.13,
245997,AUSTRALIAN FOOD & FIBRE LTD,30/6/2000,2000,,-0.0209,
246000,CDS TECHNOLOGIES LTD,30/6/2000,2000,,-0.1096,
246003,EXCELSIOR CAPITAL LTD,30/6/2000,2000,,0.16015,
246005,EARTH SANCTUARIES LTD,30/6/2000,2000,,0.0904,
246006,EQUIGOLD NL,30/6/2000,2000,,0.0269,
246007,WAMEJA LTD,30/6/2000,2000,,,
246008,ALEXIUM INTERNATIONAL GROUP,30/6/2000,2000,,0.06295,
246010,GENETIC TECHNOLOGIES LIMITED,30/6/2000,2000,,-0.0226,
246011,JANISON EDUCATION GROUP LTD,30/6/2000,2000,,0.0738,
246013,ROSS HUMAN DIRECTIONS LTD,30/6/2000,2000,,,
246015,EMERALD RESOURCES NL,30/6/2000,2000,,-0.01319,
246017,POLYNOVO LTD,30/6/2000,2000,,-0.02734,
246018,MILNES HOLDINGS LTD,30/6/2000,2000,,0.2059,
246019,SINO-EXCEL ENERGY LTD,30/6/2000,2000,,-0.0628,
246020,CONSOLIDATED GLOBAL INV LTD,30/6/2000,2000,,-0.0063,
246021,OAKTON LTD,30/6/2000,2000,,0.0741,
246022,OAMPS LTD,30/6/2000,2000,,0.15832,
246023,MOOTER MEDIA LTD,30/6/2000,2000,,0.007,
246025,NEARMAP LTD,30/6/2000,2000,,0.0019,
246026,RP DATA LTD,30/6/2000,2000,,0.0097,
246027,SIRTEX MEDICAL LTD,30/6/2000,2000,,-0.6179,
246028,STARPHARMA HLDGS LTD,30/6/2000,2000,,-0.02835,
246030,RUBIK FINANCIAL LTD,30/6/2000,2000,,0.17866,
246560,OVANTI LIMITED,30/6/2000,2000,,-0.0274,
246838,GLOBE INTERNATIONAL LTD,30/6/2000,2000,,,
247299,WELLFULLY LTD,30/6/2000,2000,,0.27154,
247359,CONNECTED MINERALS LIMITED,30/6/2000,2000,,0.0004,
247360,ANDROMEDA METALS LTD,30/6/2000,2000,,-0.01151,
247361,AUSCANN GROUP HOLDINGS LTD,30/6/2000,2000,,,
247362,ADMIRALTY RESOURCES NL,30/6/2000,2000,,-0.00901,
247363,CITADEL RESOURCE GROUP LTD,30/6/2000,2000,,-0.04,
247364,ADVANCED ENERGY SYSTEMS LTD,30/6/2000,2000,,-0.0137,
247365,BROCKMAN RESOURCES LTD,30/6/2000,2000,,0.0111,
247367,AUTODOM LTD,30/6/2000,2000,,0.01053,
247368,AIRCRUISING AUSTRALIA LTD,30/6/2000,2000,,-0.00965,
247369,INDO MINES LTD,30/6/2000,2000,,-0.0075,
247371,LONESTAR RESOURCES US INC,30/6/2000,2000,,-0.0058,
247373,OAKDALE RESOURCES LTD - OLD,30/6/2000,2000,,-0.1469,
247374,IMMURON LTD,30/6/2000,2000,,-0.0149,
247375,ANALYTICA LTD,30/6/2000,2000,,-0.23768,
247379,CWH RESOURCES LTD,30/6/2000,2000,,-0.02,
247380,ARROW ENERGY LTD,30/6/2000,2000,,-0.0096,
247440,GUILFORD INVESTMENTS LIMITED,30/6/2000,2000,,-0.0885,
247469,HITECH GROUP AUSTRALIA,30/6/2000,2000,,0.092,
247488,WATPAC LTD,30/6/2000,2000,,0.0379,
247506,WRIDGWAYS AUSTRALIA LTD,30/6/2000,2000,,0.06356,
247510,ARC ENERGY LTD,30/6/2000,2000,,-0.0547,
247526,ADX ENERGY LTD,30/6/2000,2000,,-0.06715,
247527,DARK BLUE SEA LTD,30/6/2000,2000,,,
247532,ENERGY TECHNOLOGIES LTD,30/6/2000,2000,,-0.01941,
247533,PLUS CONNECT LTD,30/6/2000,2000,,-0.0406,
247534,AUSTRALIAN ENERGY LTD,30/6/2000,2000,,-3.2772,
247537,BPH GLOBAL LTD,30/6/2000,2000,,-0.1433,
247545,KTL TECHNOLOGIES,30/6/2000,2000,,0.04964,
247553,INFOCHOICE LTD,30/6/2000,2000,,-0.19557,
247569,BROADCAST PRODUCTION SVCS,30/6/2000,2000,,-0.13907,
247593,WINGARA AG LIMITED,30/6/2000,2000,,-0.0288,
247612,NT MINERALS LTD,30/6/2000,2000,,-0.0426,
247642,AUSTRALIAN POWER&GAS CO LTD,30/6/2000,2000,,-0.2981,
247644,CHARIOT LTD,30/6/2000,2000,,0.1105,
247659,INDEPENDENT PRACTITIONER NET,30/6/2000,2000,,-0.0047,
247686,TRAVEL.COM.AU LTD,30/6/2000,2000,,-0.182,
247687,COMET RESOURCES LTD,30/6/2000,2000,,0.08938,
247721,CYPRESS LAKES GROUP LTD,30/6/2000,2000,,0.08552,
247733,MAXIPARTS LIMITED,30/6/2000,2000,,-0.0276,
247737,LINDIAN RESOURCES LTD,30/6/2000,2000,,-0.03812,
247746,CYTOPIA LTD,30/6/2000,2000,,-0.0953,
247757,MMA OFFSHORE LTD,30/6/2000,2000,,-0.0048,
247758,INTECQ LTD,30/6/2000,2000,,-0.0447,
247761,TEXT MEDIA GROUP LTD,30/6/2000,2000,,3.5055,
247774,MITCHELL COMM GROUP LTD,30/6/2000,2000,,-0.0084,
247805,NEWSAT LTD,30/6/2000,2000,,-0.0058,
247825,NEIGHBORHOOD CABLE LTD,30/6/2000,2000,,-0.0105,
247872,SRG GLOBAL LTD,30/6/2000,2000,,0.15793,
247879,STRANDLINE RESOURCES LTD,30/6/2000,2000,,-0.0137,
247885,PALADIN ENERGY LTD,30/6/2000,2000,,-0.00806,
247968,IMPELUS LTD,30/6/2000,2000,,-0.02172,
247996,ANTEOTECH LTD,30/6/2000,2000,,-0.0106,
247997,NORTHERN ENERGY CORP LTD,30/6/2000,2000,,0.05338,
248015,REA GROUP LTD,30/6/2000,2000,,-0.1633,
248120,LEAF RESOURCES LTD,30/6/2000,2000,,-0.0407,
248123,LEPIDICO LTD,30/6/2000,2000,,-0.0053,
248126,CUDECO LTD,30/6/2000,2000,,-0.00508,
248127,TAITON RESOURCES LIMITED,30/6/2000,2000,,,
248128,METALS AUSTRALIA LTD,30/6/2000,2000,,-0.0082,
248129,FOCUS MINERALS LTD,30/6/2000,2000,,,
248130,AUSTPAC RESOURCES NL,30/6/2000,2000,,-0.00357,
248132,ROCKLANDS RICHFIELD PCI LTD,30/6/2000,2000,,,
248134,MACRO METALS LIMITED,30/6/2000,2000,,,
248138,AZTEC RESOURCES LTD,30/6/2000,2000,,-0.0117,
248144,WISR LTD,30/6/2000,2000,,0.03565,
248146,COKAL LTD,30/6/2000,2000,,-0.03801,
248148,BIOTRON LTD,30/6/2000,2000,,-0.0091,
248153,DIRECT NICKEL LTD,30/6/2000,2000,,,
248282,CONSOLIDATED CAPITAL INVT,30/6/2000,2000,,-0.01916,
248285,BUKA MINERALS LTD,30/6/2000,2000,,-0.00658,
248760,ALPHA TECHNOLOGIES CORP LTD,30/6/2000,2000,,-0.00858,
248764,RUSINA MINING NL,30/6/2000,2000,,-0.0059,
248766,DESIGN MILK CO LTD,30/6/2000,2000,,,
248776,AURORA OIL & GAS LTD,30/6/2000,2000,,0.00277,
248777,PROVINCE RESOURCES LTD,30/6/2000,2000,,,
248779,BEMAX RESOURCES NL,30/6/2000,2000,,-0.02945,
248780,BIONOMICS LTD,30/6/2000,2000,,,
248783,EQUATORIAL RESOURCES LTD,30/6/2000,2000,,-0.04534,
248785,BLAZE MINERALS LIMITED,30/6/2000,2000,,-0.0216,
248787,UNWIRED GROUP LTD,30/6/2000,2000,,-0.0956,
248789,DEVEX RESOURCES LTD,30/6/2000,2000,,-0.0105,
248793,DRILLSEARCH ENERGY LTD,30/6/2000,2000,,0.00687,
248795,AUSTRAL GOLD LTD,30/6/2000,2000,,-0.01545,
248799,NIUMINCO GROUP LTD,30/6/2000,2000,,0.01167,
248800,TASFOODS LTD,30/6/2000,2000,,-0.05081,
248802,MYECO GROUP LTD,30/6/2000,2000,,-0.1435,
248804,STONEHORSE ENERGY LTD,30/6/2000,2000,,0.01006,
248807,EFTEL LTD,30/6/2000,2000,,-0.09204,
248809,CARNARVON ENERGY LIMITED,30/6/2000,2000,,-0.00608,
248811,ODESSA MINERALS LIMITED,30/6/2000,2000,,-0.1915,
248816,CPT GLOBAL LTD,30/6/2000,2000,,0.1422,
248818,THO SERVICES LTD,30/6/2000,2000,,-0.07413,
248819,CBD ENERGY LTD,30/6/2000,2000,,,
248820,CBH RESOURCES LTD,30/6/2000,2000,,-0.02038,
248821,CONQUEST MINING LTD,30/6/2000,2000,,-0.03574,
248822,CONCEPT HIRE LTD,30/6/2000,2000,,0.1867,
248824,TALENT2 INTERNATIONAL LTD,30/6/2000,2000,,0.00214,
248826,RESOURCE MINING CORP,30/6/2000,2000,,-0.0438,
248828,OCEAN CAPITAL LTD,30/6/2000,2000,,0.00052,
248831,BEONIC LIMITED,30/6/2000,2000,,,
248832,BLUE ENERGY LTD,30/6/2000,2000,,0.12192,
248833,CHEMEQ LTD,30/6/2000,2000,,-0.022,
248835,CHALMERS LTD,30/6/2000,2000,,0.13414,
249079,KIMBERLEY DIAMOND CO NL,30/6/2000,2000,,-0.02888,
249486,EMBELTON LTD,30/6/2000,2000,,0.27851,
249488,CLINUVEL PHARMACEUTICALS LTD,30/6/2000,2000,,,
249489,GRANDBRIDGE LTD,30/6/2000,2000,,-0.0133,
249491,EUMUNDI GROUP LTD,30/6/2000,2000,,0.0148,
249494,MAKO HYDROCARBONS LTD,30/6/2000,2000,,0.00379,
249496,ULTRAPAY LTD,30/6/2000,2000,,-0.1033,
249501,LINDSAY AUSTRALIA LTD,30/6/2000,2000,,0.1008,
249503,AUSMANI LTD,30/6/2000,2000,,0.00026,
249504,PANBIO LTD,30/6/2000,2000,,0.007,
249506,CALIDUS RESOURCES LTD,30/6/2000,2000,,-0.0492,
249507,ALTERITY THERAPEUTICS LTD,30/6/2000,2000,,-0.35517,
249508,INCOME ASSET MANAGEMENT GRP,30/6/2000,2000,,0.13029,
249509,RCR TOMLINSON LTD,30/6/2000,2000,,-0.01315,
249510,SDI LTD,30/6/2000,2000,,0.08327,
249511,SHEARER JOHN HOLDINGS LTD,30/6/2000,2000,,0.2405,
249513,NOUMI LIMITED,30/6/2000,2000,,0.06116,
249514,SUNDOWNER GROUP,30/6/2000,2000,,-0.0002,
249516,TAMAWOOD LTD,30/6/2000,2000,,0.0577,
249517,EXTRACT RESOURCES LTD,30/6/2000,2000,,-0.01162,
249520,BABCOCK & BROWN ENV INV LTD,30/6/2000,2000,,-0.0967,
249521,BIOXYNE LTD,30/6/2000,2000,,-0.0722,
249523,BYTE POWER GROUP LTD,30/6/2000,2000,,-0.0527,
249525,EVZ LTD,30/6/2000,2000,,-0.0508,
249874,AUSTRALIAN AGRICULTRL CO LTD,30/6/2000,2000,,,
249967,NYOTA MINERALS LTD,30/6/2000,2000,,,
250010,NEW MILLENNIUM RESOURCES NL,30/6/2000,2000,,-0.0113,
250468,AINSWORTH GAME TECHNOLOGY,30/6/2000,2000,,-0.05049,
250858,PALAMEDIA LTD,30/6/2000,2000,,-0.05718,
251618,MEEKA METALS LIMITED,30/6/2000,2000,,-0.0593,
251620,CONNEXION MOBILITY LTD,30/6/2000,2000,,-0.15906,
251638,DRAGON MINING LTD,30/6/2000,2000,,,
252258,DIVERSA LTD,30/6/2000,2000,,,
252260,NOVA EYE MEDICAL LTD,30/6/2000,2000,,-0.0293,
252262,HIRE INTELLIGENCE INTL LTD,30/6/2000,2000,,,
252263,MESA MINERALS LTD,30/6/2000,2000,,-0.0142,
252266,LIGHTING CORP LTD,30/6/2000,2000,,0.0522,
252269,MSM CORP INTL LTD,30/6/2000,2000,,,
252270,PPK GROUP LTD,30/6/2000,2000,,0.06,
252274,SIPA RESOURCES LTD,30/6/2000,2000,,0.01018,
252275,SOFTLAW CORP LTD,30/6/2000,2000,,0.1246,
252538,PRESCIENT THERAPEUTICS LTD,30/6/2000,2000,,-0.1123,
252544,RAW CAPITAL PARTNERS LTD,30/6/2000,2000,,0.04656,
252585,GALE PACIFIC LTD,30/6/2000,2000,,1.80881,
252590,YOWIE GROUP LTD,30/6/2000,2000,,,
253302,ATLANTIC LTD,30/6/2000,2000,,-0.06458,
253306,ANATOLIA ENERGY LTD,30/6/2000,2000,,-0.14047,
253311,DECIMAL SOFTWARE LTD,30/6/2000,2000,,-0.0256,
253313,BKM MANAGEMENT LTD,30/6/2000,2000,,-0.0322,
253314,BOUNTY OIL & GAS NL,30/6/2000,2000,,-0.00803,
253321,Q TECHNOLOGY GROUP LTD,30/6/2000,2000,,,
253327,ZICOM GROUP LTD,30/6/2000,2000,,-0.0348,
253328,DMX CORP LTD,30/6/2000,2000,,-0.00581,
253330,JV GLOBAL LTD,30/6/2000,2000,,-0.0487,
253331,STEMIFY LTD,30/6/2000,2000,,-0.0105,
253332,COALSPUR MINES LTD,30/6/2000,2000,,0.04778,
253333,VISIOMED GROUP LTD,30/6/2000,2000,,-0.03,
253334,STRATEGIC ENRGY RESOURCE LTD,30/6/2000,2000,,-0.01779,
253335,MARINE PRODUCE AUSTRALIA LTD,30/6/2000,2000,,,
253338,MINCOR RESOURCES NL,30/6/2000,2000,,-0.02616,
253340,EV RESOURCES LIMITED,30/6/2000,2000,,-0.07505,
253342,WORLD.NET SERVICES LTD,30/6/2000,2000,,-0.00133,
253345,GALILEE ENERGY LTD,30/6/2000,2000,,-0.01101,
253347,OPYL LTD,30/6/2000,2000,,,
253348,MORNING STAR GOLD NL,30/6/2000,2000,,-0.0081,
253349,WILLMOTT FORESTS LTD,30/6/2000,2000,,0.15047,
253356,INTELLIGENT MONITORING GROUP,30/6/2000,2000,,-0.0374,
253358,WESTERN AREAS LTD,30/6/2000,2000,,,
253359,SUPPLY NETWORK LTD,30/6/2000,2000,,0.00548,
253361,AUSTRALIAN MINES LTD,30/6/2000,2000,,-0.00001,
253362,KNEOMEDIA LTD,30/6/2000,2000,,,
253363,NATIONAL HIRE GROUP LTD,30/6/2000,2000,,0.07564,
253364,WEBSTER LTD,30/6/2000,2000,,-0.13821,
253365,NETCOM WIRELESS LTD,30/6/2000,2000,,0.01078,
253366,CARLY HOLDINGS LTD,30/6/2000,2000,,-0.05561,
253367,WEB TRAVEL GROUP LIMITED,30/6/2000,2000,,-0.0279,
253368,WAVENET INTERNATIONAL LTD,30/6/2000,2000,,-0.2169,
253370,WATERCO LTD,30/6/2000,2000,,0.1777,
253371,NUENERGY GAS LTD,30/6/2000,2000,,-0.0099,
253372,NEXUS ENERGY LTD,30/6/2000,2000,,-0.75629,
253373,POSEIDON NICKEL LTD,30/6/2000,2000,,0.0085,
253375,VIP GLOVES LTD,30/6/2000,2000,,,
253378,NIDO PETROLEUM LTD,30/6/2000,2000,,-0.01921,
253379,OCHRE GROUP HOLDINGS LTD,30/6/2000,2000,,-0.0044,
253380,DIGITAL X LTD,30/6/2000,2000,,0.1141,
253381,MOSAIC BRANDS LTD,30/6/2000,2000,,0.14921,
253382,ELECTROMETALS TECHNOLOGIES,30/6/2000,2000,,-0.0712,
253383,NORWEST ENERGY NL,30/6/2000,2000,,-0.00636,
253385,TRIBUNE RESOURCES LTD,30/6/2000,2000,,0.0044,
253388,ELMORE LTD,30/6/2000,2000,,-0.01061,
253389,TRIAKO RESOURCES,30/6/2000,2000,,0.1859,
253391,BLUENERGY GROUP LTD,30/6/2000,2000,,-0.0465,
253397,SWIFT NETWORKS GROUP LIMITED,30/6/2000,2000,,-0.0153,
253398,DUBBER CORP LTD,30/6/2000,2000,,0.0854,
253402,ENVIRONMENTAL GROUP LTD,30/6/2000,2000,,-0.0039,
253404,TOX FREE SOLUTIONS LTD,30/6/2000,2000,,,
253405,ASIAN PACIFIC LTD,30/6/2000,2000,,1340,
253407,FIRST GRAPHENE LTD,30/6/2000,2000,,,
253408,TIGER RESOURCES LTD,30/6/2000,2000,,,
253411,SPIRIT TECHNOLOGY SOLUTIONS,30/6/2000,2000,,-0.0094,
253413,3Q HOLDINGS LTD,30/6/2000,2000,,-0.0128,
253414,ABILENE OIL AND GAS LTD,30/6/2000,2000,,-0.0022,
253416,SOMERTON ENERGY LTD,30/6/2000,2000,,-0.05731,
253419,SIHAYO GOLD LTD,30/6/2000,2000,,-0.00855,
253422,EXCO RESOURCES LTD,30/6/2000,2000,,-0.0072,
253424,NEXBIS LTD,30/6/2000,2000,,0.03587,
253425,IONIC RARE EARTHS LTD,30/6/2000,2000,,-0.0501,
253427,SPACETALK LTD,30/6/2000,2000,,,
253428,PHILLIPS RIVER MINING LTD,30/6/2000,2000,,-0.00588,
253430,FARM PRIDE FOODS LTD,30/6/2000,2000,,0.00255,
253433,STRIKE RESOURCES LTD,30/6/2000,2000,,-0.0031,
253436,FFI HOLDINGS LTD,30/6/2000,2000,,0.06967,
253437,INTREPID MINES LTD,30/6/2000,2000,,-0.0193,
253439,RED HAWK MINING LIMITED,30/6/2000,2000,,,
253441,HARRIS TECHNOLOGY GROUP LTD,30/6/2000,2000,,,
253442,NUCOAL RESOURCES LTD,30/6/2000,2000,,0.00106,
253445,REELTIME MEDIA LTD,30/6/2000,2000,,-0.01745,
253448,PROMINENCE ENERGY LTD,30/6/2000,2000,,-0.0727,
253449,MANDRAKE RESOURCES LTD,30/6/2000,2000,,-0.01904,
253450,BLACKTHORN RESOURCES LTD,30/6/2000,2000,,-0.007,
253453,PACMAG METALS LTD,30/6/2000,2000,,-0.0152,
253456,DROPSUITE LTD,30/6/2000,2000,,-0.0159,
253458,GALLERY GOLD LTD,30/6/2000,2000,,-0.0341,
253460,SKS TECHNOLOGIES GROUP LTD,30/6/2000,2000,,-0.09202,
253461,ACADEMIES AUSTRALASIA GROUP,30/6/2000,2000,,0.1468,
253463,SERVICE STREAM LTD - OLD,30/6/2000,2000,,-0.0057,
253464,STERIHEALTH LTD,30/6/2000,2000,,-0.01002,
253465,KONEKT LTD,30/6/2000,2000,,-0.01988,
253466,GATEWAY MINING LTD,30/6/2000,2000,,-0.01819,
253469,PACIFIC MINING LTD,30/6/2000,2000,,0.02333,
253470,COMMSTRAT LTD,30/6/2000,2000,,0.06667,
253471,AUSTRALIAN ZIRCON NL,30/6/2000,2000,,-0.0071,
253472,GO ENERGY GROUP LTD,30/6/2000,2000,,-0.0778,
253474,SOFCOM LTD,30/6/2000,2000,,-0.03176,
253475,FIRESTONE ENERGY LTD,30/6/2000,2000,,-0.0079,
253477,GINDALBIE METALS LTD,30/6/2000,2000,,-0.0413,
253480,BROAD INVESTMENTS,30/6/2000,2000,,-0.03763,
253481,SITE GROUP INTERNATIONAL LTD,30/6/2000,2000,,0.04113,
253482,CENTAURUS METALS LTD,30/6/2000,2000,,-0.00349,
253485,MOQ LTD,30/6/2000,2000,,0.0172,
253486,PANCONTINENTAL ENERGY NL,30/6/2000,2000,,-0.0137,
253487,SINO STRATEGIC INTL LTD,30/6/2000,2000,,0.45059,
253488,TOURISM HOTELS & LEISURE LTD,30/6/2000,2000,,-0.0795,
253489,TOMIZONE LTD,30/6/2000,2000,,,
253490,PCH GROUP LTD,30/6/2000,2000,,0.0354,
253491,LANKA GRAPHITE LTD,30/6/2000,2000,,-0.0683,
253493,PROMENTUM LTD,30/6/2000,2000,,0.1077,
253496,ALLIANCE NICKEL LIMITED,30/6/2000,2000,,-0.00996,
253499,SEDIMENTARY HOLDINGS,30/6/2000,2000,,-0.0078,
253500,GOCONNECT LTD,30/6/2000,2000,,,
253502,CROWDSPARK LTD,30/6/2000,2000,,-0.0207,
253503,NEW OPPORTUNITY,30/6/2000,2000,,-0.014,
253505,ASPERMONT LTD,30/6/2000,2000,,0.02562,
253506,PLATINUM AUSTRALIA LTD,30/6/2000,2000,,,
253507,VARISCAN MINES LTD,30/6/2000,2000,,-0.0107,
253508,PLENTEX LTD,30/6/2000,2000,,-0.0126,
253509,GOLDEN CROSS RESOURCES LTD,30/6/2000,2000,,-0.00355,
253510,GOLDEN DEEPS LTD,30/6/2000,2000,,-0.0201,
253511,PARAGON CARE LTD,30/6/2000,2000,,-0.0337,
253512,VONEX LTD,30/6/2000,2000,,,
253515,AGINCOURT RESOURCES LTD,30/6/2000,2000,,-0.163,
253516,INDUSTREA LTD,30/6/2000,2000,,-0.0067,
253518,INVENTIS LTD,30/6/2000,2000,,0.0136,
253520,GRAVITY DIAMONDS LTD,30/6/2000,2000,,-0.0046,
253522,GULLEWA LTD,30/6/2000,2000,,-0.0098,
253523,IMMUTEP LTD,30/6/2000,2000,,-0.0223,
253526,HAMPTON HILL MINING NL,30/6/2000,2000,,-0.00862,
253528,DIMERIX LTD,30/6/2000,2000,,-0.0346,
253532,Q LTD,30/6/2000,2000,,,
253533,SCOTT CORP,30/6/2000,2000,,-0.1534,
253535,HERON RESOURCES LTD,30/6/2000,2000,,,
253538,FULCRUM EQUITY LTD,30/6/2000,2000,,-0.00618,
253540,BALAMARA RESOURCES LTD,30/6/2000,2000,,-0.0231,
253542,QUEENSLAND GAS CO LTD,30/6/2000,2000,,-0.00345,
253543,HOSTWORKS GROUP LTD,30/6/2000,2000,,-0.007,
253544,QUESTE COMMUNICATIONS LTD,30/6/2000,2000,,-0.0161,
253546,KOLLAKORN CORPORATION LTD,30/6/2000,2000,,-0.0398,
253547,MICHELAGO LTD,30/6/2000,2000,,-0.02107,
253550,RAND MINING LTD,30/6/2000,2000,,0.00268,
253551,ADG GLOBAL SUPPLY LTD,30/6/2000,2000,,,
253552,MELBANA ENERGY LTD,30/6/2000,2000,,-0.01607,
253553,CARBON ENERGY LTD,30/6/2000,2000,,-0.0179,
253555,STAR PHOENIX GROUP LTD,30/6/2000,2000,,,
253559,HWW LTD,30/6/2000,2000,,-0.0064,
253560,SONNET CORPORATION LTD,30/6/2000,2000,,0.0248,
253563,RECTIFIER TECHNOLOGIES LTD,30/6/2000,2000,,-0.11466,
253564,MANTLE MINERALS LIMITED,30/6/2000,2000,,,
253565,MSF SUGAR LTD,30/6/2000,2000,,0.2264,
253566,RHS LIMITED,30/6/2000,2000,,-0.0127,
253568,TMA GROUP OF COMPANIES LTD,30/6/2000,2000,,0.00717,
253571,ICS GLOBAL LTD,30/6/2000,2000,,-0.0456,
253574,REDPORT LTD,30/6/2000,2000,,-0.0162,
253576,MAGNA MINING NL,30/6/2000,2000,,-0.0182,
253578,SAVANNAH GOLDFIELDS LIMITED,30/6/2000,2000,,-0.0243,
253581,MAGNA PACIFIC HLDGS LTD,30/6/2000,2000,,0.0181,
253584,RIMFIRE PACIFIC MINING LTD,30/6/2000,2000,,-0.02007,
253586,ALCYONE RESOURCES LTD,30/6/2000,2000,,-0.0029,
253587,IMDEX LTD,30/6/2000,2000,,-0.01427,
253591,KALGOORLIE MINING CO LTD,30/6/2000,2000,,-0.00718,
253592,IMUGENE LTD,30/6/2000,2000,,-0.04975,
253594,ROBERTS LTD,30/6/2000,2000,,0.2766,
253597,INNOVONICS LTD,30/6/2000,2000,,335499.264,
253599,LONGREACH OIL LTD,30/6/2000,2000,,-0.022,
253604,LINDEN & CONWAY LTD,30/6/2000,2000,,1.1494,
253606,ESPREON LTD,30/6/2000,2000,,-0.0505,
253607,LATROBE MAGNESIUM LTD,30/6/2000,2000,,0.03428,
253608,SABRE RESOURCES,30/6/2000,2000,,-0.13447,
253609,LASSETERS CORP LTD,30/6/2000,2000,,-1.5969,
253610,LAKE RESOURCES NL,30/6/2000,2000,,-0.00603,
253612,THUNDERBIRD RESOURCES LTD,30/6/2000,2000,,,
